wallet,credit_score
0x146cfed833cc926b16b0da9257e8a281c2add9f3,99.9999571663458
0x0b67399254fa35b4b31e1427df28daca81479175,99.99995716587112
0xfafcc1c401d271ab4121c20d2d58a91bb1e76943,99.99995715853247
0x632c66db56a6cfc52bc7cc0e37acdfac2879acb4,99.99995715402133
0xdb3511a6147fdc7e28e7691a85489d37f78f7c53,99.99995715091967
0xc0d13d7fdcbe70d78a2804a7f53fc70e7fce98c4,99.99995714949246
0xad9c22b131aafbaef76f05be5d3ed923c12a8526,99.99995714321523
0xd8c076b3bf3032c6e06ccf60e5b35d22fb416e15,99.99995713931217
0x42c839d1bf608755850d57ba735cd348d6468453,99.99995713813618
0x5f961713f96ea3dcc95278176299d8057c98b971,99.99995713780343
0x7b32783a53344cf1d28a7c3ebf5587e0de652afa,99.99995713249868
0x95d6fff95736647dd3389316372e31c8336f370d,99.99995713143181
0xaff00fa6bda3697c647e26fd5242b1f4c7839a67,99.99995712705137
0x4794aa6724065830245365f2bbd14b8f7cefa5c8,99.99995711920867
0x96a3ffd7ea4bdcbd706c55027d97eb5c53a0f28c,99.99995710990652
0x6e420a95b4546858e8d3237d7af5977b57340503,99.999957108127
0x1835f021bb2c206a860b5a40efb0b91542edd9f4,99.99995710370688
0x88bbad7fef82150a0d10f5fd13ac3ad4637398be,99.99995709156315
0x83736eb2f24bee48892df9d7fa32dcc1be943e15,99.99995706853763
0xd00f15f6ba4b9382381ca0984e74026906299136,99.99995706535802
0x2809f00a41525feac3c26ede4638a60c5efa4f9c,99.99995706093057
0x4fe992e566f8a28248acc4cb401b7ffd7df959b0,99.99995704939367
0xd71928d635e906406eebbf99d8ebbd05bdc7a48a,99.99995704088734
0xf408fde3074c9081ce009e1a1ea2eaf469cecf5e,99.99995704025596
0x4ec4f311ca4adac91420df417654c55a57b1538b,99.99995703822903
0x798105a60d03b7d50c91c647b841db35ed2010af,99.99995703523246
0xc4b0772b22edb9b1a68a6f51ef6dcb3667f7ce16,99.99995703106063
0x9e07a24c1057b04a5c548ecfb4ed1dd112b87b6e,99.99995702943608
0x4009b193807d238dae05aa01fccd22739cdb2852,99.99995702370755
0x304773248e7ba5609e2ba8d62477a6c545ce80c6,99.99995700935155
0x86ccf8f139feffa849cf2796eb8adf517da17d87,99.99995700028597
0x74d27aca2824837280846c970e067f706166223a,99.99995698322978
0x5cef6ba9ecce9ad8c6dd7541a1ca1deed6edc41b,99.9999569714495
0x051ac2fcfd5c82878dc45851c01e7f5a5773c4d8,99.9999569706373
0x9f3520689175769b5b12fbbcfa936e3b2ceec5eb,99.99995696128606
0xf67c2f9bc55652f71cc59b696afe0bda577a6ab0,99.99995696036686
0xd210226813c611704dcd553a9714c56a497d6ab8,99.99995694400468
0xef62275a246950d5e4ef9b7ed207d2e0ad41f307,99.99995694073537
0x15532c5d802ad08b829f2be67cd0030130e539c8,99.99995693788455
0xd9446596c00107539acf670db255045469c06c12,99.99995693393694
0x058de58b2e237826000132e3cb63977ae914f002,99.9999569217479
0x2ce482b5869cedab0303a4a846185caf94991e12,99.99995691773475
0xaa4dd4088529ef28afcad47be86b4d1779946347,99.99995690382399
0x28a74e4f4a7d1c59c5d446b60dd41d2cfa0f3690,99.99995689377518
0xfe6d4bc2de2d0b0e6fe47f08a28ed52f9d052a02,99.99995688727626
0xcf5b2298d3be9c5f3f5f5bca3fab64863304c10a,99.9999568858528
0xeaac5f3834539895b6a972fda67bc7acc8420138,99.99995687885969
0xf4ec9918d2e13ab95ffc8c42e486ee2f8c576430,99.99995687712342
0x22b1ff172d1b12a36dc17502e0065e2cbabb69b2,99.99995687694803
0xec5bff3776f153a5ade7231b666aea1661d31517,99.99995687411725
0x60cf631dd483414be3ee65cc3894a2a6e370c2af,99.9999568715385
0xbde909d8c849ea7d2bcdac7f117fa5876385134c,99.99995686633252
0x262d257ff265e29f4cae49ca7dc2eb6ff3f9b76b,99.99995686604966
0x13be00dd28019feee2b56f9d328667b1338be3a2,99.99995685647924
0x289f343b0b3ff5e287f10cdbe2eda38c0a0e117d,99.99995684791968
0xecba5f51925e6ccec26da38dcd7d5305f6bdfbcb,99.99995684334593
0x2faf83c542b68f1b4cdc0e770e8cb9f567b08f71,99.99995683646272
0x64e6380d9f7e83ab961e54eddd5fb6ab9dab443e,99.99995682628557
0xb49b145d6384baa7bcb1226484ee0f776ae5d344,99.99995681383102
0xfe2c0acd3d3469dc4eb7593e524867565464c714,99.99995681086946
0x06814effad1e55166d90b163969d3fdb55497551,99.99995680617859
0x2ba6a24cf0e293be5eae5a9593ac07a2d714f159,99.99995679568238
0x80f7d078240789a62a1d8185e8433a5ab9832f34,99.99995679309612
0x419eb613b0e9feb7fa74a85b5f6c92d189850082,99.9999567864344
0xcdc13e4fba958f5801fefa4482e9e4d48bab0595,99.99995678632526
0x45edee0f7de13381021c0ac5f51da7ed79fa88b4,99.99995678032299
0x1bf048093f300aa0ca29cbcaecefebdf7abda2a4,99.99995676979478
0xaf3ae19d40bd2311ee95e4f92b019f9552d1c4f6,99.99995675751771
0x0d6d8482a54adc1320984643ef68554cd01fe58d,99.99995675548514
0x99fda0406450df9c37e6f3dd486f231c0dc0d27d,99.99995669087973
0x5f5e7ba91a8241a140c857e69e1d2b7eeab95568,99.99995668965487
0xa539a061ea80c227f4be31afce3887d03b6fb09f,99.9999566830492
0x162fa308f05108e4190e74c545e6af752382afa8,99.99995667387132
0x693700426689bd9f3ee08ac7817a50b34130715e,99.999956672022
0x2760d810eac30c554201c938d75ca940f7fd10da,99.99995666996314
0xc3b2da67d2a9028c9878d3f597261cd05917edf9,99.99995665831449
0x1150bdfbd6649ff23fa0a42c3e181550caf8309f,99.99995664020058
0x0c2b6420335aff175bf8cd6255888db0b076c0a6,99.99995662204383
0x5350b6ccc9c3b3f9e56c50ed12bd28e869c6ef57,99.99995661896496
0xc6edc908ba97330abd65deeeffa82f3defb385f4,99.99995661677924
0x255ac08b9699c5c814d8d6e0e23737a30d1bf8b4,99.99995660276537
0xdf9c5f81a8e6cde664615adafbebf8ed64f0afe3,99.99995659500927
0x3fb63bea804d15626af7d651d9deed621c5587f1,99.99995657194677
0x6922a9150d4c2750a73fa3c9172939a12d106720,99.99995655436307
0x2db0e849bcaf897020808fe706c9bd23f81c11d7,99.99995655129878
0xd35e1931ec860aa019628fb56fd8acf0bfc69989,99.99995654970982
0x761b39e6c02e9c6d7ad8a85b0517d33911776ee5,99.99995654256283
0xa9a063896580d43cabf1fa8a752787a8452ed7c2,99.99995653704164
0x000206732258d7511fa624127228e6a032718e62,99.99995653155283
0x1afb1ad096104abd97640ff3b904e836c8646b5c,99.9999565134031
0x2a9facf6d7424d6a0949d2234b94c83ac8093ea3,99.99995651098664
0xb76276f2bb2517856df1dd47690c29f1c998f5f8,99.99995650908886
0x9419e1f6ff5c8d4bef8ac8b0d6bafc6f3a5bd35d,99.99995650417726
0x66540c7aef157f2ff8f47502415a3d1dffa702ce,99.99995650065252
0xe77e51314ce826a254f01a7001514c740b50bbfa,99.99995648600897
0xb3ae6fc8d300118287502cae9cb68726a9a51a62,99.99995648586358
0x32c83f79297f4a2ab979acfbb4b2ba7667befd59,99.99995646458557
0xe3d46a204629f676c72fc9b6f2d5f067f5818023,99.99995645819243
0xe3b1abe75bffe60a8cdffa71cb3523bc8639f0ac,99.99995645754241
0x05423d13ef9fdeedd51a591d245466c66e0c1fad,99.99995645470958
0xffeaed6d838f7878505f2124e59aea4fffca5fc3,99.99995644731166
0xfa591be82bae3e802bd307b54f5786ee815735b8,99.99995644415989
0xbe7ea53e5ad3f4e334fb4a67d7851c98b12ac56d,99.99995644262162
0x0216295ade328a8771433a65af67861c6d499cde,99.99995642997249
0x2cd06b8ccbb54571bb35b7568fca1ad21ed8bc78,99.99995642067036
0x875f300763d2cf1ccfb3b8efdc0984781c17f17b,99.99995641720034
0xef967a53f8abec0fe5bafbd8fc4e1aa97a4586a3,99.99995641700517
0xec96c66c707cdbcfe20a50949337560db3411240,99.99995641466566
0x374707051237d047946211608ccd46b3b46e15a8,99.99995641412958
0x3f603a18bed7cc5ceefdc83ff1ce0cf5b3764e2e,99.99995641024498
0x7390b378c7e2238289706b9ba463a29561e5d148,99.99995640873311
0x7fba48bb8623ecba0ca6ccb78d181a1e0c72b891,99.99995640620268
0x8590eb6d3b4cf6156cffe8fefa2543d842fd2456,99.99995640487325
0x9fb0d7d67f5b9ef6a6038ea87207e682193f04d8,99.9999563956549
0x66cc037fb36e72ca0dc8d1e4ba252cd69bf7cdc6,99.99995639254166
0xfac2453d87c57a50ae1205c06446fb06fb8a5f3a,99.99995638162324
0xe2ca6f18daf8a0a51953a056c34fcf8bd75d5f91,99.99995637679308
0x62e67c375d2383c32781b9837b2a655d63d0c5b8,99.99995634932594
0x40a09c83ca153dbc70b08f28b4920ce68b63d57b,99.99995634878046
0x117aa4624a549a45a3e6ce5762af2072da76b4a0,99.99995633924102
0xf2598db990e9372e1ef0a5120470a9aa362c72c7,99.9999563373697
0xd827ca6c24496336506d7164818e69f62b0ed909,99.99995632943485
0xdfe2c8cb455bdd32d43302af5101ae22d2da7b4c,99.99995632918267
0xf048fcfe036f0841815ead5dea21ade301f66a04,99.99995632864176
0x1b44d7dcc0daa47f3f01c5ca520f4b32d42dcc3a,99.99995632847649
0xf03c649faea94bd148a28d108880b47296cb2085,99.99995632825794
0x9fc5030977ae9cf02d11d276c15ec6ced4d1e890,99.99995630770859
0x983cc03835c572fb7b3ff82ef4e578fe07fd28ff,99.99995630624355
0xf9313c61ec3e92cb388f9e4674e1c1af3c385670,99.99995625915302
0xaa699217634a680b8575a937ec8ddda1432cdea3,99.99995625640454
0x2361d37081034e4076f5133add135a5cc43d8acf,99.99995625151585
0xb6e58769550608def3043dccbbe1fa653af23151,99.99995622915094
0x2fe8e10633eae71b503c60180c4190710a132237,99.99995621986535
0xc94e8f1312b58ee85480ff0388425e4964076773,99.99995621976264
0x233d326d1262f85ba075a5feae6ae9caf42c4cfc,99.99995619014696
0xc4f863985cc29274476ef437e4f956dd6bb291b5,99.99995619014527
0x13621ff6fdc5d5d272eaf05c7b6c9d2476798674,99.9999561854824
0xc8c270ca3993eb44fd3edfd870341bfcbb37165e,99.99995616090955
0xdf60cd005915fe83100a948c3cc074391df5a9ec,99.99995614437674
0xce7719a555cedc7b9edb2add937d8b0f63f46d42,99.99995614099593
0x947c28b4c40a89adf1dd70d4e895bc7c801ae70f,99.99995613841041
0x3cdef328b9836c0714bca51429de4be2e66ad138,99.99995611920654
0xdbc181e4d3a2933d8d9840a4b8b4ae98966d6c4d,99.99995611444092
0x345a0c3eb389b9a6fc2e67ca875bffaf224edb8b,99.99995611011673
0x746c2dc48a6327b5eaf6b685eeeb6d644256f935,99.99995610770878
0x0a1f6c2be095df39141b3735288ef74cfb04ef08,99.99995605598066
0x76b1f87cc286ac4fcb1bd60f3b1384edc38aa6ea,99.9999560484118
0x0aaefe11160c79f0428e8e57d6ff923d6a8c923d,99.99995604155595
0x4039932026a8398ed447d0e0fdffe5232155d19f,99.99995603943323
0xa627a368cbf9237c244d1ffe988fcc320dd959ec,99.99995603170117
0xc1c85f99b3e61f27a230a29a5ed4d41aee7e0534,99.9999560182393
0xc70253e29fed7afe99741dce0326b8fde6228a50,99.99995601242605
0x34fece12d57271cf7be3f8056a2804d5e8339221,99.99995601222894
0x2aec63310181c8e6dac042c2cb949525d2d92103,99.99995600653004
0x235d99d4ff951a1ee166636ce37526fe65711988,99.99995600479846
0x2a956dbce7beecdc065e1e17a82966aaf06a498c,99.99995599528441
0xb21edcfbb2edbdfb3c8304c71235196483e6b8b3,99.99995598724641
0x0bf54b6432e0f79111f5d09de795498cf9519888,99.99995597760406
0xcd5d14351d7d4559bf2972cbfcf3b24be3bc4183,99.99995596840148
0x0d91d57d1c43722c81a79e2b62c6b87fe4af8b26,99.99995595685438
0x8a51c6c75e9905cc39c7b160ad808d6d59871bdf,99.99995594543034
0x315f464ae6dff4356526e071e7f2b82ff10d6383,99.99995592786733
0x6f9c88281d58e0977d80379b1c946e1e75856fec,99.99995592056739
0xd320f20c74e4de1cb1c27730bb6d0df4b60322b0,99.99995591578578
0xdd9a32ec852182e4381448d87212c768be0ccd05,99.9999559097091
0xa794390e87cfeeaffc1ac7c87f151bea3760a933,99.99995589713106
0x755c72635644da821fe915118defc2acd8b87cd8,99.99995589099657
0x1add90393fd43b0553885cf36644185465e42553,99.99995588870726
0x72b4addc3f9eccc28aaae2b79eb6afa5245a1a54,99.99995587822139
0x05f21f7f87849d71fe5e9958ca374d5ede017901,99.99995587784296
0x3ce2d767e92409ed1ddac4ff35c31df639f7caf1,99.99995586498713
0xaf7b0933517554a11ddac08a3a4db2f92beacac8,99.99995586426547
0x4cec62fd5da331e2c4f36d36d556a7f8d732ef6b,99.99995585497864
0x4ad1521f4aa8f00cb453eb25d347a75a45311bb5,99.99995584755013
0x908c1aa57123d9b2b44a34e1f05a19868b65fd2e,99.9999558455616
0x94278f12cc4ab918fbdb893708578f1543ca7039,99.99995584108933
0x6598debefa31afd5d789d0eeaee1c804e3610ae7,99.99995583166144
0x8b93747a3873d793cf488ff4ce22a77468241dd9,99.9999558301356
0xebf1d22e7e469a01504fd6fecf8c1db258d3b482,99.99995582351038
0x8ca4fa9d6f8f5d4f2a0738ae47bfcd7d7c68946a,99.9999558212987
0xacc3a691472676bd2d572559745cf29d426be746,99.99995581430494
0x7a411f7560c25363b75d5f82157e63073cd07995,99.99995581365138
0xde3ebd1a5652ed30d5847e60a38daecc7b25390e,99.99995580965604
0xcac6936ce3b27e883a20f11df19cffafeb965157,99.99995580795073
0x7b8f03c4178e0e0cba208e62e563fffa295c7cad,99.99995579973212
0x938860a53cb112b4eb40e0ef526d96e9eaa59c3d,99.99995579681553
0xb86a5e504bc52b300cfec4ecdf27569198dd67d9,99.99995579364858
0x605b3a9ceaaba25448e7838adfd52ce16a0761bf,99.99995578656902
0x3b11ebe40a982de0029a612e427f48ce04502df8,99.99995578412869
0x82e7e66e11bdb2a675b679424b081919e89547e1,99.99995578342686
0xbb1b54d9419b71967948b3ee67a919a18cb4c4ab,99.99995577883877
0xa90ee75e65b9d6b5fb7d8ae48a5e2bbb97febce9,99.99995577298895
0x90ea4702bba8adbe48d3ce7e7b33bc49699bdf20,99.99995576213975
0x137d2ed2a7002d3bc4f6f167c8afc5e38fe64c23,99.99995575335589
0x35e02a5da42e09e85990e6c065f4c7b53f1e3c37,99.99995574124044
0xe4c8cb6df40c3ff8f6f4f0a05a7f47ab784848b8,99.9999557304128
0x3e4a598abde0fd7df39b90ca53a3f7e9e7288d4d,99.99995572404734
0x6afe7198114ed97de5d2d5d1912243df65c1724d,99.99995572237574
0x61905318fef16d24cfa92e1403c576d613cd0e5f,99.99995569765865
0x8f8f4f6d02a95aa7fac2498c1ba71bfa3a76d1ab,99.99995569491058
0x2ba5f3b881f280d844a3501de6597e876ef928a0,99.999955680352
0xeb3b9f262e76992d0ec94bba5c9d2d00d3bc3d28,99.99995562721861
0x3f094d4e5ac36dfae4a18bdb41ab704375a0fb95,99.99995561394707
0xdacd060557ddb8bde780e0c57e975baeb940392e,99.9999555733914
0xc78a748dccbd806ae782eb3b8590ae7d162e5a90,99.99995555613984
0x295dd46fbf445521b6fa0629792bdeb69f7c9476,99.99995554384476
0x5761ab177fc7d38dcce87950111b34825217b54b,99.9999555348127
0x51b553a31cf3027f9f5a212027ac1717b21782b6,99.9999555100433
0x9dd307c328012a17f293a4e6fd88862dd8ba0971,99.99995550333868
0x32e898c496c650f6bd961a56d445545ca743c549,99.99995549983643
0xb0ddfac99305974fd6f883edd90c3e5828579a81,99.99995549817693
0xe19df0e979cf3d9c4b3716d9ff3881b784899026,99.99995549368006
0xb895695f7a5b82d1e90ac09eafd44b49cda1b078,99.99995540997197
0xfe3a375a4138afa8fa06839756e89a31f5c39fe0,99.99995540787764
0xbde96ecc1d58f61336b4b4085e499a896e896be4,99.99995540515518
0xdfd6c0de0e82eaad40712339bc642a0a583a1484,99.9999553964924
0x9373aa152dbd856f559a5c96293658ac0c986703,99.99995538897137
0x4248136ba98c3517ba716f4a4b22793c43b183c1,99.99995537205521
0x38975c8eccdacb1f82bae05a98beae92afd4d969,99.9999553378061
0x34595568cafa6dfc1402e30d983d8c394135a908,99.99995533421966
0x7ac716b73b9a47149e6d1a9f3e93ddeade3f45cf,99.99995532528754
0x73034d83806e9fdbe7b868651391ad009671885a,99.9999553005877
0x9a6317be713590cb7948105415c8f20c52a0460d,99.99995529649351
0xc96373d0061fd3a4130c7dbb65bbbae54421cabc,99.99995528924029
0x5cb972a339a9499f23c45d9c1d363bac5690db63,99.99995527988358
0x9b329c1695bfe49ee015e50c53480621af80211c,99.99995527884326
0x4b3897e40749587ffbfb2732008d026db2c8d588,99.9999552787169
0xcf4b82f682a823880691702f1aa56d7e5fea66a1,99.9999552764156
0x76dfa993530d1a362a874962285413f16bf8579f,99.99995527570259
0xab9e218b136834bb24a31eee5e05ad59c69d0ade,99.99995527035527
0x759de6b9806a5f695b8fe92f58a6771fb5db52c6,99.99995526646532
0xc4b8c6a0fa5210f06af78a420012dae22858d91c,99.99995526615925
0xa4462cad75cce489027f311270157587b3e18577,99.99995526577854
0xeeff3793df0685d54805b8807d1fd63cc66f9c2f,99.9999552641354
0x00803232cc216eef9b396d6cfffd4b51e09f29da,99.9999552627039
0x404af2ae7671df8b960b2dde24b87fb06b4675be,99.99995525601702
0x22e294835923149e9e3bbf2417794d0a3c01eebf,99.99995524088865
0x07e40c1fa6c2db8342a280fe677920f818b66b36,99.99995523855813
0xaea306d7fcaeca642f87fcaf851de83494e24fdb,99.99995523152415
0x7c256e8c8bb39a43ccb1d12d2eaae131a5d0acc8,99.9999552292144
0x5cd85cb70cae563f9d3b3a9293e82b43c83e14f8,99.9999552238724
0x0361c6433118b2c704ebf780efcca7e0336bfc48,99.99995521568074
0x6648483b32fe0dc3e109343a99e8fb3b38ca8451,99.99995520527976
0x6c06ec7540e087ab223283c6b63241c94d8561fc,99.99995519459219
0xe6944ad18257ba893cb434ae2536ffbcecadda30,99.9999551601705
0xd9d56959fc57cf5524657784e1349cd7d079ff84,99.99995511089243
0x2b35902358aad2dd7d5dc6df4b632a29c9ebadf4,99.99995510638104
0x2f9b2cf1dc3f22333fe2f7347f49175dd726a232,99.9999551037002
0x0848b67d1a874125ce4f5df55538c0ef560ad4be,99.99995509852495
0x3e911ddd5076388b1d32ae80dc7bcabc69276ad9,99.99995506378114
0x7c642ceec9bdf2b80fd13c42827cb14afcd980f8,99.99995505864176
0xe04e84e9b99098063feaa31ae7be868891bac032,99.99995502807148
0xe5350d96fc3161bf5c385843ec5ee24e8b465b2f,99.99995500640914
0x14b385e8e91f20f459749bcf080f83fd3cd3e496,99.99995499247763
0xff587865871c1bf957255b1cbd5adaf9e519bbb4,99.99995498317124
0x61509d510b9c01283e1ee509847df8049d132367,99.99995496466893
0x0ab385b08d65f43aa4d758aed06ea2cbaf545cc4,99.99995496259605
0xfd949ca05d54cdc64c22dbb7769f70b17e118b02,99.99995496203634
0x67f9aac8c90505494563143c522990c401cbfb12,99.99995495321147
0x2314ed6c3e79b05365fb14b6bb832f03555104eb,99.99995494822002
0xfa4342ea863aedfa396481b63fae20ada2735864,99.999954937939
0x12a11429c3d46ea7721cbfa39b07eb3e0af8240c,99.99995492639927
0x3e703bd23099abb2d7459c101322fcf005da9fe4,99.99995492472053
0xfa318139b5a4af35984e628d3e9e74c3fa8a2757,99.99995491314047
0x05d1ceea4e3d416f10e4b9cf260cc4792b637a30,99.99995486626013
0xd4b08097883950bb55afd1d3bd2e8f4a0ebad754,99.99995474981827
0x70c0f6653501a282d1106b42c38bfad00e7294ea,99.99995473616481
0xe8e41d71bd1caf9044a306463e61b98a3acc7ca9,99.9999547067245
0xb2ce18dc4bbc73708690997ab2cb9ec51977148f,99.99995470038353
0xdecb76695259f2da417f4eda24382dd05612d2a3,99.9999546976679
0x18c449e8be17bd57e4d20dbc936ca1cd2554e56d,99.99995469542965
0xa4d3687f5b0b1a818e15142e7cd6187c17e58060,99.99995468516205
0x2244706add276a8590b5c98471eaa472aa3bd968,99.99995467010223
0x0aeccf5d300cf8deefaebb7060e85f2043893e6d,99.9999546569348
0x65111554fcf0e690433deab06d22b1df4d4b5d5d,99.99995463532592
0x65f0fc8f630760bcff50deefe21eeb5e738c0c01,99.9999546209189
0x6963d1e76d777b86bc7159b3668e4b2081a044f0,99.99995457463318
0x5631d85eb230f130adaba352c74f5bd9f1ef5706,99.99995452207283
0xbdc08ec2a8d9e32bf883355869c5e909680f16e0,99.99995450887806
0xa7906d63432ef329e6e68be60ead655bf724108f,99.99995445911335
0x6f3c353ec60ac9e3d4436cf9109d634a7e3902a4,99.99995444918417
0x86c30f61039bfa2f252aceabfb98e28edecf10e3,99.99995444863437
0x6e7cacc6f2b49dfb980663bf2bb014046ac45320,99.99995443870654
0xf635118870abe8fd904551a6fb3bb689d10ecec7,99.99995440605696
0x48ebdc6b30ca34defebbccaccf6af1d70fb63bd4,99.99995432607469
0x1fba047a8d97c696240e0e0367f1d1ec5f4de03d,99.99995431654932
0x5e8bead9c2a917f3d0c9cd9aff6fd811a3e135c3,99.9999543135745
0xe5eb939afad49af55cc198f6db2e84d9fee1e8e2,99.9999543084275
0x385c38f783ac58f5dd44ac8dfe053e26b29d52f1,99.99995429819191
0x1e114d048de29fbf2cb3f9a564ab70cd2338db5a,99.99995428372657
0x09d12ff79b38a83024d62d012f1e5e5472d196f0,99.99995427865683
0x7cb1aa00c039264a745201bbe537b4cf4a9968b7,99.99995423705428
0x46798bf96b2ef190c4c90dda253c9b6063ab583a,99.99995423225265
0xcfe6dc06dd0fa2f773606b0e5e9de722716c7b9c,99.9999542311437
0xf2d6109335b408492c08834b0cb4c5684432c215,99.99995422639259
0xf248fee8d6d33f9cdd3cff71164c241609cc6652,99.99995420317062
0x019edcb493bd91e2b25b70f26d5d9041fd7ef946,99.99995418769491
0xff43f306252ba1f2d96bf96de69793b37fa0391b,99.99995418039217
0x20036a6e9f13de7a96c72fd7adeef2cf74724c9c,99.9999541463241
0x914b1b26f461a8797d94f06ed41e01f72b0484f7,99.99995414409454
0xde8878aa52d2eea1f8b83edca567afea71f970db,99.99995413962837
0x2e63e1c7fdf4a69edbd0a6045180d02faf241d4f,99.9999540949257
0xe0f83402b0266f3abc45a8b09baf424c303e853c,99.99995409185168
0x63213deec2e198f36e4c0e1a0d3fc013b3e9b94d,99.99995407313406
0x2ff7913d16bbd79136b015034cb54053607ac58b,99.99995406716027
0x757bc05ddd0cab25c7ce6e4b02eb05a1a763759d,99.9999540515892
0xc5d1ea1c3e782f7e9c426bab1358c6bc850cef72,99.99995404907678
0x33504416a2f31980bc27e2d042d72baaa68f8c6f,99.99995404478295
0xd1aa72049a8819e651f2d8d2b5007cadb96cef42,99.99995404184456
0x29cfee3953a95a04f78725cf8a83943571441393,99.9999540331033
0xbdfa60d1f9c16b5089271014355616775b2bf362,99.99995403083244
0x45533c92f693b7c90b5ef32bfa5a2f98a8fca4af,99.9999540297723
0x7ec5c34f817867b10ff34d76dbc7ac2b9240ce85,99.99995402853042
0x107474bb6c5ea3ef36f44c6eb92dddc6efc253c4,99.99995402667517
0xf1174e26f10e262d8efc8aa6e17aab49b245577b,99.99995402452025
0x0c232b2ca87b08d0ad6d694f55c7482d4148ef78,99.99995401579815
0x4949cc9731ef825ebd182815c50a4d611e51f75d,99.99995401463363
0x28efcb73578dd68c298b6889d7f8f98cc3ea0f2c,99.99995401407482
0xa1a1650c7c04d16330b03274aa017bd45fdf7d87,99.99995399819342
0x901f0d8c38946e92698c814464ef4e5122c5a5ab,99.9999539696991
0x45a48131df1f73c951b76b2840958197ffc3cdc3,99.999953952122
0x1bd39650266b94fde58a72c0e2bb17d85708d3af,99.99995394997498
0x11bf738d728c4b41c8053a27ef0af112d2981462,99.99995394742342
0x1686b8f741d5ab451f3645bfe4e0567b6f5005d8,99.99995394691231
0x9c9c8dea0c15114ccac1745ebed10144ef8a2e08,99.99995394467486
0xa86263fc27f54c32e3187a323ebcfbeaecf63a99,99.99995393740062
0x60128438f75f5a7a6917895afcbdec5725d94367,99.99995393119683
